"x"
"1" "남친이랑 만난지 220일 됬고 부모님 얼굴도 몇번봤는데요 다음주에 설이라서 남자친구 부모님께 설선물 해드리고싶은데 뭐가좋을까요? 추천좀 해주세요 (해드리는게 좋겠조?)"
"61" "28살 청년이구요.제목과 같이 고1때부터 알고지낸 사이이구요.부모님 뵌적은 없구요. 예전부터 사심이 있긴했는데. 혼자 고민하다가 확실해졌거든여그 친구도 사심있다는거 알고있고.적극적으로 하자니 10년친구라는 리스크가 있어서 서로 조심조심 하는상태에요.근데 설선물이든 결혼식(친구오빠가 결혼함) 이런 행사있을때는. 선물에 사심있다는게 보여도되니선물좀 해볼라고하는데.. 뭐가좋을까요..? 그래도 10만원내외 한우가 제일 좋을까요??아 참고로.. 두분다 교사시구요.. 아버지는 술좋아하시고, 어머니는 술한잔밖에 못하시고.. 제가아는정보는 여기까지네요.."
"62" "3년사귄 남자친구 집에 인사드리러가는데 제남자친구가 어렸을때 부모님이 돌아가셔서 안계세요.. 그래서 할머니와 고모님께서 남자친구를 키워주셨는데 설에 무슨선물 살까고민이되서 물어봅니다! 할머니께는 홍삼절편을 드릴건데 고모님과 큰어머니께 드릴선물을 딱히못정해서.. ㅎㅎ 소셜보니까 가격이 괜찮아서 고민이됩니당견과류와 디퓨저(방향제) 둘중에 뭐가더나을까요!사진첨부할게요"
"63" "저희가 돈모아서 40만원이 있는데요 딱 맞춰서 선물 할 것이 필요해요 한우세트는 추석때 한지라 그 이외 것으로 추천 바랍니다 원래는 선생님께서 허리가 안좋으셔서 안마기랑 과일 셋트를 해드리려고 했는데 안마기가 10만원 대가 드리기에는 안좋은 것 처럼 보여서요 추천 마구마구 부탁드려요 내공 50걸어요"
"64" "영광굴비로 설선물할건대같은싸이즈라면 농협하나로마트가 쌀까요백화점이 쌀까요"
"65" "남자친구 부모님 설선물을 준비하긴했는데 좋아하실까 걱정이예요...ㅠㅠ사귄지는 곧300일이구요 100일 안되서 인사드리러 한번 갔었는데 어머님 아버님이 되게 잘해주시고 우리 식구가 되달라면서 카톡도 오고 했었거든요...ㅎㅎ남친 부모님이 해산물을 좋아하셔서 생선이나 꽃게같은거 자주 보내곤했는데요...?월요일에 인사드리러 가야하는데 걱정이네요..?아버님은 건강식품 좋아하신다해서 홍마늘 엑기스 준비했구요..어머님은 한율 설기획으로 나온 135000원짜리 스킨로션 에센스 크림 들어있는 화장품 셋트로 준비했구요..!!어머님 아버님이 마음에 들어하실까요..ㅠㅠ"
"66" "이번 설날 선물 건강식품이 유행이라고 해서황칠 이라는걸 선물해볼려고 하는데자연산황칠효과가 진짜 다양하고 많이 있다고 해서황칠을 선택하게 되었습니다~근데 황칠은 어떻게 먹나요???찾아보니깐 황칠나무잎으로만든 진액을 많이 팔던데 주로 진액으로 먹나요???그럼 어디 황칠진액이 좋을까요?????"
"67" "안녕하세요 이번 설날내려갈때 할머니옷 선물드리려는데어디서 사는게 좋을까요??? 좋은데있으면 답변주세요~"
"68" "설명절이 얼마 안남았는데 괜찮은것 추천 좀 해주세요흔히 보는 선물말고 간소화게 특색있게 준비하는 분들 추천부탁드려요"
"69" "안녕하세요?설에 외할머니께 선물을 드리려고하는데무엇이 좋을까요?한과랑 스카프랑 화장품,건강식품 빼고5-6만원정도의 가격대로부탁드려요광고나 홍보는 상관없으니까 제발빨리요"
"70" "어린이집선생님은 김영란법에 제외되어서 해두된다고하던데요 국공립어린이집선생님도 해당이 되는지 궁금하네요"
"71" "어떤게 있을까요명절이라서 여기저기 선물할때가 많이 있는데요추석선물을 해야하는데 좋은것 좀 찾고있습니다.일단 부모님추석선물 필요하구요시부모님도 필요하고 그리고 교수님 은사님들도직장선배들하고 상사들선물이 필요하네요아무래도 이런부분을 신경을 잘써야지 꼭 중요한것 같더라구요 그런게요정말로 중요하다는 생각을 많이 했네요추석선물 좋은것 좀 가르쳐주시면 좋을것 같은데 어떤게 있을지꼭 좀 알고 싶어요 ...................가격대도 적당하면서 선물할만한것들이요인터넷에서 사면 지금 주문하면 배송 받을 수 있을까요고민이 많이 있는데요 구매해보시거나 경험자분들 ........답변 기다려봅니다 .................추석선물 좋은걸로 꼭 좀 추천 바랍니다 .하고도 욕안먹고 잘했다 기분좋을 수 있는 추석선물 추천 해주세요꼭 좀 부탁드릴게요이상한답변하지마세요 추석선물관련해서만요광고답변은 신고합니다하지말아주세요"
"72" "이번 설선물로 알*바흐 냄비세트를 사려고 하는데너무 비싼 것 말고 최대 20만원 정도 생각하고 있습니다.제가 해야하는데 남자라 모델같은 것도 그렇고 어떤게 좋은지 잘 몰라서지식쇼핑, 각종 최저가비교 사이트(다나와 에누리 어바웃)?같은데서 상품이랑 가격비교를 좀 부탁드립니다."
"73" "11번가에서 설선물을 주문하였는데, 너무 황당해서 화가나네요.기분좋은 마음으로 선물한 제품이 주문한 물건이 아닌?전혀 다른게 배송되었다네요.보낸 사람이 여러명인데, 한명한테만 잘못 갔으면 실수 인가 하겠지만, 전부다 그렇게갔네요.선물을 받은 사람들한테 일일이 전화해서 확인하는 중입니다.받은 사람이나 선물한 사람이나 무슨 망신인지 모르겠습니다.이런경우 최종 책임자가 판매 당사자인지 쇼핑몰인지 궁금합니다."
"74" "큰집에 설선물을 하려하는데 컵은 않될까요 큰집에 가니 커피잔이 없더라구요사드리고 싶은데 명절에 컵을 사가려니 좀 이상도 하고컵은 이상할까요?"
"75" "할머니가 췌장암수술 앞두시고 입원중이신데 설선물겸 홍삼을 선물하려고 합니다 학생이여서 많이 비싼건 부담스럽고 70대 여성이 먹으면 좋은 홍삼 추천 해주세요 할머니가 불교신자셔서 마늘이나 이런거 들어가신거 못드셔서 그런거 감안하고 홍삼추천해주세요 한삼인거면 더 좋구요 가격은 5만원 이하나 5~6만원정도 생각하고있어요 더 가격 나가도 괜찮구요"
"76" "감마리놀렌산 효과가 과연있는건가여? 감마리놀렌산 이번 설선물로 적당할지??감마리놀렌산가 효과가 좋다고 하던거 같던데?? 사실인가여??재가 잘 몰라서 어떤제품인지? 어떤걸사면 좋은지좀 알려주세요."
"77" "안녕하세요전 초5인데요..설 선물로 2만원 이하로 살수있는 것은 없나요?(여자임..)심하게 비싼것말고 간단하게 15000~20000사이정도로요..답변해드리면 정말 감사하겠습니다"
"78" "친언니가 미용실에 디자이너로 다니는데요원래 명절 때마다 10만원 상당의 선물을 원장님께서 주셨는데김영란법 때문에 안 된다고 하며 선물이 없었다더군요김영란법은 공직자에게만 적용된다는데... 적용기준은 어떻게되고 금액은 어떻게 되는 거죠? 일반인에게도 적용되는 건가요?"
"79" "할머니 설 선물로 가방을하나샀는데요 그안에 뭐좀넣어서 드리고싶은데 뭘넣어야할까요,,! 마땅한게없네요ㅜㅜㅜ"
"80" "아무것도없이 고기만 받아서 뭔지 모르겠네요 ㅠ국거리용인지 .. 먼지 모르겠어요"
"81" "?제 친구가? 작은 어린이집 선생입니다.?이번에 설연휴때.. 설이라고 문화상품권이나.. 뭐 가벼운 참치캔 선물셋트 같은걸 3~4개 받은 모양입니다.?근데 그걸 원장이 다 내놓으라고 하면서 가져간 모양이더군요.?큰돈이 아니라 웃어넘기려고 했는데 평소부터 하는행태가 바르지 않은사람이라?정말 내일이 아니지만서도 정말 열이 받네요?학부모에게 돌려줄려나 하고 생각했는데 그것도 아닌 모양입니다.?사실 곰곰히 생각해보면... 그사람 항상 일만 시키는 원장인데 그런걸 일일이 자기가 찾아다니면서?선물받은걸 학부모에게 돌려줄사람은 아닙니다. 돌려주라고할꺼면 선생들을 시켰겠지요?제 친구는 숫기도 없고 말도 못하고 그런얘라 늘 별말 못하고 넘어가던터라.. 제가 열받아서?대신 고소를 하던 뭘 하던 하고싶습니다.?인내심의 한계내요 옆에서 계속 보고있으니까?제가 알아보고 싶은건.. 이것들이.. 고소가 가능한지.. 그리고 사회복지센타같은곳에?신고가 가능한지?알아보고싶습니다.?먼저.. 사회복지센타에 신고하고싶은것...?1.어린이집이 .. 법으로는 뭐.. 한반에 몇명이상 얘들이 있으면 안되는 제한이 있다는데?그곳은 제 친구가 가르치는반에다만 얘들을 계속 밀어넣어서 인원이 많이 초과한상태입니다.?2.어린이집에서 한학기 가르칠돈과 또 그외에 만들기실습같은것의 재료비 등등의 명목으로 돈을 받습니다?근데 계속 돈을 요구합니다. 선생들은 모두다 알고있다고 합니다. 그전에 처음에 받은돈으로만 해도?돈은 남는데 계속 걷고 있는거라고?3.아이들은 아침과 점심사이 그리고점심 후 2시간정도 후에 간식시간이 있는걸로 알고있습니다.?돈을 내고 우유,빵같은 간식을 먹는데 엄연히 돈을 내고 먹는겁니다. 선생들에게도 먹고싶으면 돈내라는 식이라..?그 어린이집 선생들은 돈을 내고 간식을 먹는다고 하는데.. 아침에나 오후에 어디 견학같은일정이?잡혀있으면.. 항상 그것을 다 취소한다고 합니다. 아침에 갔다오면 오후에 먹어두 되고?오후에 가는거면 오전에 먹든지 집에 가져가도 되는데 말이죠.. 물론 간식을 취소한다고해서..?아이들이 못먹은 간식비용이 그만큼 연장되거나.. 내려가는것도 아닙니다.. 선생들 돈까지요??쉽게 말하면 돈독이 좀 올라있는.. 원장입니다...?이런것이 사회복지센타에 신고가 가능한지 알고싶고요???그다음은??원장이 설선물을 가져갔다고 하는데.. 돌려주지도 않고.. 학부모에게 돌려주지도 않습니다.?자신이 받은 설 선물을 그냥 다 내놓으라고 해서 가져간 이 원장은... 고소를 할수 있나요??고소하면 얼마나 처벌을 받을수 있는지요.. 정말 답답하고 화나 죽겠습니다.????????"
"82" "4일뒤면외할아버지생신이라선물을드리고싶은데돈은많이없고ㅠㅠ약일주일뒤면설이고해서 선물을드릴까?하는데선물로뮈가좋을까요?돈은만오천원있는데추천좀해주세요(부탁)(내공30겁니다)최대대한빨리"
"83" "제발 도와주세요ㅠㅠ서로 집안에 결혼하겠다 말한상태이고요아직 인사나 머 다른 연락이나 한건 아무것도 없는 그냥 사귀는 사이에요근데 이번에 설 선물을 챙겨드리고 싶은데뭐가 좋을까요?ㅠㅠ남자친구 부모님은 50대 중반?이정도 되시는 거 같아요제가 생각한건 신라명과에서 월병세트(맛을 몰라서 고민이에요)나쿠키세트(근데 배송하다 깨질꺼같아서 고민이에요)아니면 티세트(귀찮아서 잘 안드실꺼같구요)이거랑 같이 닥스양말사서 드릴려 하는데 뭐가 좋을까요?아니면 뭐 괜찮은거 있으시면 말해주세요"
"84" "학창시절부터 지금까지 꾸준히 연락해오던스승님이 계시는데연세가 있으시다 보니까 머리숱이 많이 적으세요..요즘은 워낙 제품들이 좋게 나와서 탈모에도 도움되는 제품이 나온다던데..리피움 탈모샴푸나 두피에센스 같은 거들어만 봤지 사보거나직접 써보진 않았는데 선물로 어떤가 싶어서요.연세있으신 분들이 써도 아무런 해 없는 건가요?"
"85" "이번주 설이자나요..작년에는 설이고 추석에는 남친에게 작은선물이나마보내서 전달했는데 올해는 설에 찾아뵈야할듯..결혼날짜까지 잡은 상태니깐요^^?작년 설에는 아버님과 어머님에게 건강보조식품(부모님보조식품 6만원)을 선물드리고추석에는 어머님은 평소에 차를 즐겨드신다고 들은바 추석에는 국화차와 찻잔세트(5만원)를아버님께는 등산좋아하신다고 등산화(아빠지인통해 사서 도매가로 7만원에구입)를선물했었는데요 ㅋㅋ?이번 설에는 어떤걸 선물해야할지..결혼날짜도 잡기도 전에.. 갠히 저렇게 선물했나 싶기도하고 ㅠㅠ어머님은 50대 후반이시고, 아버님은 60대 중반이십니다.. ㅋㅋ??질문.이번 설에는 어느때보다 중요한.. 어머님 아버님만 보는게 아니라.. 작은집 식구들과큰집식구들 고모님 식구들과.. 또 어찌보면은 이모님식구들도 볼수있다고 해서 긴장도되지만은 며느리입장으로 설인사를 가는건데..어떤 선물이 좋을까요?(가격대는 15~30정도 생각하고 있습니다..)"
"86" "친척분들께 이번 설선물세트를 뭘로 할까 생각하다가 한우선물세트를 하려고 생각중인데요.마트나 정육점에서 사면 가격도 비쌀뿐더러, 이동중에 신선도가 떨어질수 있어서산지직송으로 한우선물세트 구입할 수 있는 곳을 찾고 있어요.한우선물세트 가격은 어느정도 되는지 궁금하네요.힌우선물세트 저렴하게 구입할 수 있는 곳 추천부탁드릴께요!!?"
"87" "알바를 일년정도했고 이제 막바지에 다다른설이라서 정관장 홍삼선물세트를 샀는데 아빠가 사장님한테 몇푼번다고 선물주는건 주제넘는 행동이라고 아랫사람이나 동등한위치에 있는사람은 줘도 사장님한테 주는건 없다고 하시는데 줘도 욕한다고 .. 처음엔 어이없어서 기분나빴는데 좀 홍삼선물세트크기도 많이 크고 해서 갑자기 안드리는게 나을것같다는생각도 드네요.. 23살이고 최저시급받는 pc방 아르바이트 입니다.. 여태까지 잘해주셔서 설날에 뭐라도 해드리고 싶었는데 어떤가요..? 그렇게 비싼건아닌데 5만원 정도입니다.. 사장님께 선물하는게 주제넘는 행동인지 궁금합니다"
